dates,reviews,comments
3/11/2017,4,"Definitely enjoyed this place for a 1st try! The service is Extremely fast, and they staff is very professional and courteous! It's no P.F Changs but not bad for a quick chipotle-like-meal"
8/26/2017,4,"So excited to have a Bento down here in south Florida! I have gone to the other restaurant chains in Orlando, and thought they were all super delicious. The great quality about Bento is the available customization. They have lots of dishes to chose from, cooked, fried, raw or fresh. The sushi is really fresh, even though I didn't have a sushi roll, but I had the poke bowl. I wanna try more of their fried/cooked items. But everything looks really great, and I'm so happy with the fish and dish I did have."
9/18/2020,2,"I don't normally write reviews. But I have to say, I love Bento. The food is great. HOWEVER, the last 4 times...yes 4...my order has been incorrect. I've ordered on Uber Eats twice in the last month and both poke bowls were wrong. Both times I went to the restaurant after I ordered through delivery to get it fixed (which obviously defeats the purpose) and the lady at the front said that she packed it herself and that everything was correct. It was missing 3 items in my poke bowl. I ordered pick up today and on the app, it stated that my order was ready. I show up and they tell me that the order was never received. I will say that the guy managing the front door was doing an excellent job and I felt bad that he needed to run after additional items so many times. After waiting another 15 minutes, they brought out my order and was missing two items within the bowl. I don't understand how this can happen SO many times. Love the food. Staff needs to proof read."
9/17/2017,2,"Ok, I like the concept well enough that I wish there was one closer to me. But. I walked in on a random night and tried to order. And tried. And tried. Everything I asked about, and that was listed on the menu, they were out of or just didn't carry. Boba for my tea? Out. The flavor of tea? It was listed on the menu but they didn't carry it ""yet"". Out of avocado. Out of edamame. They've been around a long time and the place is often busy, so they must be doing something right. Maybe it was just an off night, but I won't be traveling to get there."
10/15/2017,5,"First time here. Vegans, so we tried to navigate the menu...luckily, Stephanie was a great help!! She told us the best options and gave great suggestions! Clean, fun atmosphere... great food!"
6/9/2018,5,"The only place my friends and I go to eat. Super inexpensive for amazing food, I can't recommend this place enough.Also, Danie is incredible! He's super friendly and makes eating at bento 5x better."
12/1/2017,1,"So I'm a little peeved. I called them to put in a lunch order for pickup. I called, no answer after 20 rings I hung up. Called back, figured they were busy being it was 1230 lunch time. Again, rings like 10x, then someone picked up and hung up. I called back again, no answer."
1/17/2017,3,"If you are looking for an Asian restaurant with a fast food concept. Bento Cafe is the place to be. It is kind of like a Pei Wei. You order your food at the counter and the servers will bring the food to your table. The menu is very extensive: sushi, stir fry from the wok, rice bowls noodle soups, even boba tea and much more! You can also create your own poke bowl or sushi rolls. I would not say Bento Cafe is an authentic Asian restaurant, but the quality is decent and I am sure anyone can find something they like on the menu!  Price is very affordable and service is fast and friendly! Definitely a great lunch spot for the college students around the area!"
11/20/2017,4,"So good - lots of choices. Not the best quality sushi you'll ever have, but gets the job done. The bowls are awesome, and I like how you can kind of make your own and mix and match!"
11/18/2017,4,Its pretty much the only decent place to get a teriyaki rice bowl around me... which means it's great in my book!
7/28/2017,4,"I love going to bento and I go often, their taro frozen smoothie is delicious, and I love getting their Pokè bowls, stir fry, and rolls. I like how it isn't a full sit down restaurant, but isn't fast food so to say. I like the location, it's 10 minutes away from me and I never hear bad things about this place. Only thing I do have to say though, last time I went, their wahoo and tuna tasted not too fresh. But they accommodated me and made me a new one, along with a free tea the next time I come."
5/21/2017,5,"I love bento so much that every trip to Gainesville was never complete without bento so having a bento close by is a dream come true. Quick, yummy, and great quality. There are so many choices for meat lovers and vegetarians. My favorite is the yellow curry tofu. It's not too heavy like most Thai places. They have a tons of bubble tea flavors as well. Not to mention it's extremely fair priced for the portions they offer. So many ways to get your food: over noodles, bento box (my fav), rice bowl etc. Its hard to find a place that serves vegetarian options in so many ways, so thank you bento! Place gets packed but don't let the line scare you, they are awesome  with getting your order down quick so the line goes down fast! I have so much love for bento that it's difficult to limit it to a yelp review haha. Hands down the best fast food type Asian fusion around (im sorry pei wei, someone else from the neighborhood now has my heart) Skip your local Chinese delivery and give bento a try, I promise you won't regret it!"
4/23/2017,2,"Not impressed Inferior to a Pei Wei. Seems busy, will one day try another entree and give another chance"
6/23/2017,4,Good place. Reasonable prices and good food. Modern decor you get you food fast and I will be back.
12/18/2016,4,"There's no good Asian restaurants here and Bento Cafe fills that void. It has everything-sushi, bubble tea, bento boxes, noodles, rice dishes, etc. It's not really authentic Asian food, but it's good enough for Davie. I prefer the Bento boxes, since I think I get more for the buck. I know people recommend the spicy cream chicken, but it's heavy and deep fried. Beware of dozing off after its consumption. I usually go for the broccoli chicken or garlic soy chicken which has more veggies. I come here every time I crave Asian food."
6/19/2017,3,"Sushi training wheels. That's what I'd call it.  You can pretty much get the same quality sushi at any decent grocery store these days. It wasn't bad but nothing was that good. I had a sushi box combination and if I closed my eyes and tried each piece I wouldn't be able to tell the difference out of three different roles.  The fried dumplings were OK with mediocre sauce. The cucumber and fake crab garnish salad shouldn't even be served because it had absolutely no flavor, if they would've marinated the cucumber in rice vinegar it would've been great.   Looking at the staff working there it's all a bunch of young kids, but the Decour is beautiful. I'd rather spend a dollar more per roll and get super high-quality sushi somewhere else."
10/30/2017,4,After reading the awesome reviews I had to try their bubble tea! I went in around 1pm on a Monday and the line was pretty short. I got a steak bowl with fried rice and sweet chili sauce on the side. I had to get a bubble tea so I tried the green tea passion fruit with boba. The steak bowl was pretty good and the veggies were really fressshhhh. My bubble tea was pretty good and definitely waited less than 5 mins. I will definitely go back!
9/4/2017,5,POKE BOWL!!  My favorite item on their menu.  So many choices....I suggest going through the menu before you head over there due to the amount of choices you have.  Sushi quality is way better than Shinju.  Their hot meals are full of flavor and it's a cool spot to enjoy your meal there. Great customer service!  Overall a great way to enjoy your favorite Asian flavors that won't hurt the wallet.  Buen provecho!
4/13/2017,5,Love this place.  It is located in the Tower Shops in Davie not in Plantation as someone else stated.  Traffic can be crazy in the area and parking is ok.  It does get very crowded at meal times and you may have to wait a bit it you are behind a person who has never been there and doesn't know how it works.  You order your food and then it is brought to your table.  You can order off of the menu and get sushi or cooked asian dishes.  You can also put together your own dish by choosing from different categories and lists on the menu.  The selection is quite large and portion are adequate.  It is usually chilly inside.  There is also a bit of outdoor seating.
4/26/2018,5,My favorite restaurant in Davie! If I had the money I would go here every day. Super helpful staff and fresh food.
3/10/2017,5,"Better than Pei Wei with many options to choose from and delicious at that. If you ever want to get some good food in a rush, I would definitely say Bento is an amazing choice to choose from. * their noodles are delicious."
3/29/2017,4,Good food nice portions decent prices. I had a noodle bowl with chicken yum. Thai ice tea was good too. Parking was not too bad. Casual atmosphere nice place to have a quick fresh lunch. Next  time I am going to try a Poke bowl.Went back and had a tuna Poke bowl. Nice portions very good will be back.
12/2/2016,3,"I had the build a poke-bowl with brown rice, shrimp tempura, carrots, asparagus, scallions, and crushed peanuts. The meal was tasty, although nothing stood out in particular. The portion size was generous for the price. The decor of the restaurant was nice, and the space was clean. I may come back here again."
12/29/2017,5,"Amazing noodles! I love this place. It has a good vibe. The only thing is the menu is a bit confusing, other than that it's delicious."
6/6/2017,4,"So I had a poke bowl with Tuna, and a bamboo roll, both were really good! The tuna could have been a little more fresh, which is why I am not giving it 5 stars. My fiance had the bulgolgi which he didn't like much, he said it was too spicy, I also felt that way about my poke bowl, but that could have been because I put a little too much spicy mayo."
9/28/2016,4,"I came to Bento on two different occasions, once when they just opened and then a few weeks after the grand opening. If you come at a busy time (ex: lunch) be prepared to wait in line. I ordered the create your own poke bowl and it was absolutely amazing!! I also got a thai iced tea with tapioca which was good. The second time I wanted to try something different so I ordered an item from the wok, ""spicy cream"" with shrimp and udon noodles. The noodles were a bit too thick for my liking and I emphasized on my dish being EXTRA spicy. When I received my order, it wasn't spicy at all which was a bummer. I tried a lychee green tea with tapioca which was yummy.  I don't think I'm going to order from the wok again (or atleast the spicy cream) but I'll definitely be coming back for the sushi or poke bowl!! Also, this place is super clean!"
11/1/2016,4,"This place is going to take a lot of my money. Been anticipating its arrival to Tower Shops for a while. Brings back a lot of memories from the original Bento I visited frequently in college. My favorite dish in college from Bento was the spicy salmon don so I had to get that during the first visit. I came to the conclusion as to why I love Bento so much. They have the best spicy mayo. Perfect amount of kick for me. The lines were long during the first few weeks, but moving pretty quickly now. Phones are also working now too for pick up orders. Walk straight to the third register. They now have a make your own poke bowl option where you can select your base, protein, four additions and sauces. I have been getting that since after the first visit. Its like adding a slight twist to my usual salmon don with additions such as mango and  asparagus, yet still get to choose wakame, masago and avocado. For me, one of the biggest appeals is the convenience factor for the variety of Asian food they serve. Its a good place to grab a casual lunch or when you don't feel like cooking dinner, but want to pick up something fast and decent."
6/20/2017,4,"Was so excited when I heard this place was coming to town! The first few weeks of the soft opening we were in there multiple times. So many choices, and I've yet to be disappointed in a meal. I think right now my favorite is the red curry chicken.  I've branched away from in a few times, but I keep going back to it. I get a boba tea to accompany my meal every time, cause how can I go there and not?!"
10/24/2016,5,"Since this place has opened,  I have eaten here 5 times. Everything I have had was delicious.  Sushi is amazing as well as bento boxes and noodle bowls. My favorite is red curry katsu chicken (extra spicy) and spicy cream chicken. the Mongolian steak is also really great!"
7/14/2017,5,"Favorite local Asian food! Whether we place an order to go or dine in, the food is great and the service is fast. My favorite is the sesame chicken bowl with rice. Sometimes there's a long line to place your order, but moves at a great speed."
5/17/2018,5,I came here too Eat with two of my friends yesterday we had the bento Fried rice it was so yummy also the server was so kind she had a sweet little voice and a welcoming smile her name was Ashley she sounded a little nervous she was not in the uniform as everyone else so I'm assuming she's training but she was awesome she checked on our table not once but twice removed dirty dishes we even left her a tip for how well she treated us we'll definitely be back for the good food and service
4/14/2017,5,"Excellent ! We just tried this restaurant for first time and it was great. The kids meals are so good, sushi rolls very good, everything we got was tasty and fresh. Hope they open more locations in broward county. Will def come back again"
5/13/2018,1,I had the stir fry chicken and lo mein bowl tonight and while eating my food I discovered a hair in my mouth!!! I wish I would've taken a picture but I was so disgusted and took the food back right away. I got a refund of course but that doesn't fix the fact of me having a hair in my damn mouth that is SOOOOO DISGUSTING and very UNSANITARY!! I won't ever eat from the place again. I don't even have a damn appetite anymore.
8/21/2017,4,This place is pretty good. I like it way better than pei wei. My first time here I got the bento box and it was pretty good for the price.
11/6/2017,5,"Everything is amazing. Food is fast, fresh and, delicious. I could eat there everyday and find something new. The boba drinks are awesome too."
2/13/2018,5,"Delicious, delicious asian fast-food type of spot.  My favorite place to stop and eat at when shopping in the area. Fast service."
6/16/2017,5,Love this place!!! They beat Pei Wei any day!! And the Milk Teas with pearls are a plus!!!
1/1/2017,4,The food is excellent...sushi was fresh and rolls were the perfect size! There is something for everyone on the menu. The only reason I'm giving a 4 star is because the service was a little slow.
10/12/2017,5,"This place is a step up from Pei Wei with a similar concept. Their food selections are much broader and 100x better than Pie Wei. I had the chicken fried rice and Mexican roll which were scrumptious. The food was fresh, good and plentiful."
4/13/2017,5,"LOVE Bento! The lunch wait time to order was not bad on a Friday afternoon and I probably waited 5-10 minutes for my food to be cooked. Reminded me of Pei Wei but much better! The portion sizes are large and I put half of the big bowl of fried rice in a to-go box before digging in! Also, the Thai Fried Rice was delicious!! Only disappointment was that they did not have Red Chili Flakes!"
5/14/2017,5,The food was delicious..... I was a wee bit overwhelmed with all the options but it's a good overwhelmed! They work like a well oiled machine from the time I ordered and received my food it was probably 5 minutes.
10/16/2016,1,"I love, love, love the Bento in Orlando as well as Gainesville but this one needs to step it up. The dumplings were way, over fried, the edamame wasn't steamed enough, they told me 45 minutes to make ONE sushi roll and that they were still training a month into them being open. I'll try it again in like 3 months but as of right now... It was pretty gro"
9/28/2016,1,This is a great spot. I used to love coming to bento. I ate the tuna don two nights ago and now I have E. coli. Be careful what you eat.
7/1/2017,5,"I fell in love with this place. The location is very good, the food was very fresh and tasty! I will be there soon again"
9/19/2016,5,"Being a vegetarian it's often difficult to find a quality meal but this restaurant caters to all types of foodies, but that isn't the reason it deserves 5 stars. I just ate at a different location and ordered the same meal I had ordered last time, but it didn't taste quite the same. Fernando (an awesome employee that deserves a raise) made an awkward situation nothing but natural and replaced my food with something else I liked. I ordered the 4 piece veggie sushi roll and instead of bringing me 4 he brought me 8! I'm a happy and full customer and will definitely be returning :)"
12/30/2017,2,This is probably my 10th time going to Bento's.  This unfortunately will be my last time going. We ordered a Bento bowl and a sushi roll with two appetizers and all of it was very underwhelming. The broccoli wasn't cooked enough and the steak and shrimp tasted lousy. My wife and I were very disappointed at the quality of the food. I would suggest you find a new Asian bistro place to go to.
12/28/2017,5,The food was great and service was even better. My boyfriend is a vegan- he had a long day at work and didn't realize he ordered something with eggs. We told a server walking around who then asked his manager if I could be remade for us and they did it with no hassle and I got my food the first 5mins sitting down. I really enjoying my experience and even though it isn't over I had to hop on here and share it so far
3/21/2017,5,"Where do I begin! Amazing poke bowls with lots of raw delicious fish! Great sauces, amazing quality toppings! Great sushi, nice staff and awesome service. Do it."
3/18/2017,5,Very impressed with this place! Finally some great eateries coming to the area. Not sure about MSG ect but food tasted FRESH.
6/1/2017,5,"This place is great! Sushi, Asian fusion and Bubble Teas! Cheap for people on a budget. The portions are enough to save half for the next day too!"
4/2/2017,3,"The food is average, but it is fast!  So, it is convenient when you don't time much time but want to eat a quick bite.  I love boba tea - but, don't like theirs.  It is not expensive, but is not cheap for what you get, either."
9/17/2016,5,"Omg where to start! Such a nice staff, very efficient..the food was delicious and for the price point it's unbelievable...if you want quick and tasty without all the hassle please go now!!!"
12/21/2016,2,"Place needs to work on the over the phone order process. I tried 3 times on a Thursday around 8pm to place a call for pick up & was put on hold all 3 times without even a simple hello, how can i help you? Not to mention i was put on hold for 30 minutes each time. I understand the place can get busy, but the same attentiveness that is put into those who go to the location should be put into those who order over the phone.. if not then no point in having that feature available. Ended up having to go to the location, waiting in a really long line behind a family who didn't know what they wanted to wait even longer to get my food."
3/19/2017,5,This place was great! Ordered the poke bowl and it was great. Everything was fresh and the portions were a very good size. Will definitely come back.
7/30/2017,5,The food is always good and it's ready very fast. They don't offer student discounts.
7/30/2017,5,Delicious peanut sauce noodle. It's perfect for dinner if you are looking for something quick.
11/10/2017,5,Hands down one of my favorite places!!! Their poke bowls are amazing. The staff is extremely nice and always brings out your order within minutes of ordering. Decent price too :) definitely recommend
10/8/2016,5,Been here a bunch of times and they never disappoint! Their food is always fresh and fantastic! When you need a sushi fix this is the perfect spot. Excellent customer service and atmosphere as well. Perfect for a nice lunch and then some shopping in the plaza afterwards. My new to-go spot for sushi and Asian Fusion. We're blessed to have Bento in our neighborhood!!!
2/26/2017,5,Best Boba in South FL! Very fresh food love the Taro Milk tea! I wish they had more locations in South FL
12/30/2016,5,"One of my family's new favorite restaurants. Price is very fair and Sushi is delicious. Even my eight-year-old loves the chicken breast. Been there many times and the sushi always seemed very fresh, which is important. It is always super clean and the many staff they have there always seems very courteous. We don't eat shellfish so they even have a special menu to say exactly what you should stay away from. The seating space is very nice and the layout is fantastic. Very nice looking for some what fast food. This is the future of restaurants, folks!"
7/6/2017,4,"Awesome place to go for a variety of Asian food. Restaurant has a nice cool vibe and everyone that works there is super nice and always wants to make sure you're doing fine. Food is good but nothing out of this world. I've tried an array of their sushi rolls as well as their lo mein bowls and everything is good. Again, not amazing out of this world food but still good!"
6/30/2017,4,"Parking could be a problem and going during lunch hour as well due to long lines. Besides that, I enjoyed their Bento box with chicken, lo mein, two type of salads, string beans and rice. Nice ambiance and reasonable prices. I will be back to try their sushi!"
4/10/2017,4,"Great place to go for Lunch or Dinner. The food came very quickly, but the server wasn't sure which dish was which. Probably a new hire, so it wasn't too big of a deal. The tea was great, however they had no Boba the night I went, and they replaced it with a Lychee jelly which, for me, altered the taste of my Thai tea. However, it enhanced the flavor of my sister's Matcha tea. The food was plated adorably! I absolutely loved the Japanese style plates, with everything sectioned off. It was also portioned very well; I finished my plate feeling satiated. The food was also quite delicious! I'd normally say no to rice or string beans, but I cleaned my plate off completely. The sauce (I got the Garlic Soy) was very flavorful and complimented the rest of the dish. The noodles were so tasty that I could eat them by itself. The atmosphere was friendly as well, and the decor was nice too. However, it was a bit cold inside. Altogether, I would definitely go again, and I plan on doing so!"
5/17/2019,4,"The food is delicious. I'm just not so crazy that the poke bowls always seem to come out much much much later than the hot food. By the time the poke bowls come out everyone who had hot food already finished eating. Other than that, like I said, the food is delicious."
4/6/2017,4,"Always buzzing w customers. Wish the online order system was up and running, that would save a lot of time seeing that the restaurant is located in the middle of Nova,FAU & Broward College. Aside from that the food is worth any wait time you may encounter."
5/13/2019,4,"So the first thing you think is oh no another fast food Asian place, but that is hardly the case! I love this place! Everything is always fresh and nicely presented and being able to completely customize your poke bowl or bento box is really cool.I eat here frequently and I am never disappointed."
3/18/2019,5,"My favorite place for poke bowls. The fish is always fresh, portions of protein are decent, good selection of additions and sauces. It gets crowded, so I mostly call in for takeout and it's very quick and convenient."
3/23/2017,5,"Where do I start with Bento. I eat here at least once a week and not once have I ever been disappointed. The food is great. Everything I've had from the red curry, asian cajun, spicy cream, bulgogi, etc etc has been on point. Even their sushi is great. The selection is massive. I think all of that plus the fact that all of the meals usually are under $10:00 is great. Customer service is great too, every time I've ordered take out its always in order and they never miss anything. Kudos for that. I wish they had a location in Miami. But since I am in plantation for work 5 days a week, its not too bad. ha"
6/8/2017,5,Fantastic food!  Fabulous staff!  But yeah... either call ahead or come at off peak times.  Food is fresh and delicious - there's so much to choose from so everybody is always happy.  Dine in or take out - this food is worth the trip!
1/21/2017,5,"I cannot get enough! My favorite sushi place around. I usually order the Japanese bagel which is made with smoked salmon. Very tasty and alot better than the fried options. I also have tried their. Mexican roll which is made with cooked shrimp aswell. My boyfriend usually gets the chicken roll and has tried different bento boxes and bowls. We try to order for take out because the line gets too long sometimes. But if you dont mind waiting, it worth the wait:)"
3/13/2017,5,Best place ever!! I'm obsessed I eat there everyday so far! The quality of the food is amazing and they get it to you so quick !
1/26/2019,4,"Bento is great! I love their Poke Bowls and they have a lot of good options. However, I am taking off one star because there have been a few times where some of the items I want for my poke bowl are not available (one time they didn't have salmon, another time they didn't have avocado, etc.). Besides this they have great customer service and I love that you can order over the phone and go straight to a separate line and pick it up!"
4/24/2019,5,I love going to Bento they are very decently priced and the food quality is great. I love that I can call in my order and pick it up. I just wished I could get it delivered because the drive from the office during lunch time is horrible and I only have a certain amount of time. But overall they are amazing!
8/21/2017,5,"favorite sushi place for now on, good quality food, tasty and good price. great place to chill"
11/9/2016,3,My husband and I went for the first time on a Thursday night around 7:30 pm. The line felt like it did not move! we waited about 20-25 minutes in line. The sushi was pretty good but my husband's dish (siracha sauce chicken and noodles) didn't taste fresh.
10/21/2017,5,"This place is fantastic for what it is. It is not the pinnacle of sushi or Thai food, but for a quick meal you cannot beat it for the quality or the price. I get to build your own poke bowl regularly and it is not only a good deal, but it tastes great. I highly recommend this place."
10/16/2017,4,"Nice place with great options of building your own sushi bowl. Portions were large; the bento boxes are humongous and my poké bowl was very filling. Their boba teas were also quite delicious! All of the fish tasted fresh and despite a long line when we entered, we were ordering in under five minutes and served in under 10."
1/22/2017,5,They have a good variety decent pricing. And sushi is good. Boba mil teas are really nice too. Definitely coming back for more
1/4/2019,5,"Always great service (in person & call ins), quick to get my food after ordering, and have never had any problems with my food... actually the complete opposite. I love the menu and the quality of food! Bento is my favorite place for sure."
10/13/2016,5,"The spicy cream chicken was amazing...I liked the light batter on the chicken with the creamy texture of the sauce. Food took a little while to come out and the line was long, but the food tasted great to me and the establishment was clean! Will be repeating here frequently."
7/11/2017,4,"For what it is --it is very good. Exceptionally large menu of sushi, sushi bowls, noodle and the usual Asian fare.  The place where it shines in the price. Not expensive for the quality or quantity.This is what Pie Wie should have been!However, bring a jacket as the place is always kept at a winterizing temperature."
1/6/2017,5,"Fantastic food, great atmosphere. I ordered the chicken Pad Tai and was very pleased. The serving sizes are generous, I got it to-go and i had it for lunch over 2 days (I am small). Very clean bathrooms and soda fountain area."
3/23/2017,5,"Best poke bowls! & Ive never seen this place without a line, would definitely recommend."
7/5/2017,5,This is probably one of my favorite sushi places in Davie! I'm a student at Nova and eat here at least once a week. Everything from the rolls to the poke bowls to the fried rice is delicious. If you aren't wanting sushi I would highly recommend the pineapple fried rice. It's to die for! The spicy Don bowl is also out of this world and about 3 times the food for the same price as one sushi roll. Highly recommend!
11/4/2016,5,Awesome place with so many choices. Randomly came here after class and loooveed the bento box. Definitely coming back!
11/1/2016,5,I almost cried when I saw that there was a Bentos in S. Flo. The spicy tuna don is out of this world! The curry chicken bento box was so dank too. It was my cousins first time and she loved it. I do not mind the 30 minute drive and all that traffic around that area just to get me some spicy tuna don:). I will be taking my fiance this weekend since he is coming home from over seas(he's very excited). Prices are fair and portions are huge.
10/29/2016,1,"Sitting here in this new place so shocked at treatment . I did a ""create your own poke bowl"" when I asked for 1/2 rice 1/2 lettuce they informed me that cannot be done? Really you can't take some lettuce and some rice and shove it in a bowl? I asked a manager what the problem was and she informed me as well that it is absolutely impossible to take some rice and some lettuce and put it in a bowl, she also informed me that most places don't have a create your own poke bowl and basically I should be thankful that they even have a create your own poke. So I asked for a side of plain lettuce on the side since it's such an impossible task for the people who work here to do . Upon receiving my bowl I noticed it was 95% rice 2.5 % toppings and 2.5% eel. Ansolutly astonished at the service I was given by the girl at the counter , the mananger and the appearance of this so called ""poke bowl "" don't come here don't give this place and their nasty employees a dime . Was so excited to try this place and so beyond disappointed"
12/20/2016,4,This place reminds me of Pei Wei but with better options. Both times I've gone I've had the bento box which has pretty good portions. The sushi here is not for the person who likes authentic sushi not bad but more main stream. Service is good as well but you can tell who likes their job and who's there collecting their check. Over all a great place to check out!
8/3/2018,2,I'm not sure if it's the over priced menu or the questionable quality but this place just dosnt sit well with my stomach or wallet. Maybe it was cause I tried it early on when it first opened. I just gotta go back and give it another try I guess.
12/12/2016,5,Love this placeeeeee it's quick and easy Asian food college friendly good prices similar to mr robotos good for when you want some sushi but don't wanna sit somewhere super fancy their bento boxes are awesome
2/28/2017,5,"All the employees here are very nice and attentive, food quality always the best and quick service too"
9/15/2016,5,I'm so happy to have this place near my office. We tried it today and everyone loved it! Will definitely coming back for more.
6/11/2017,2,I ordered here for the first time and I will not be going back. I ordered the beef bulgogi and not only was t cooked way to fast but it did not taste right. The beef did it taste good and there was barely any sauce on it. I was extremely disappointed. I will not order from here again.
6/10/2017,5,Nice place for lunch or light dinner.  Meat is well seasoned and sushi is quite decent.
1/20/2019,5,Build your own poke is great!!!  Szechuan beef noodle soup is delish!!   Really enjoy their food!!   My go to poke place!!
2/15/2017,5,"I've been to Bento various times and have never walked out disappointed. I was very excited to try this location having only been to the one in Tallahassee. The staff is very friendly and very helpful and the food is delicious and fresh the location is also very clean. I always get the sushi combo box which has the California roll ( I add cream cheese), special Mexican and Mt. Fuji. My boyfriend has tried their Pad Tai and fried rice and has really liked both. I recommend this place to everyone!"
9/29/2016,2,If you want to stand up for an hour before you even order it's pretty good. Other than that the service once you order is pretty quick. The food is good and well priced. I still kinda think of it as a worse pie wei.
1/3/2019,5,"This is one of my favorite places to eat, love everything about it. You can not go wrong with anything off the menu and I'm addicted to the boba tea."
10/26/2016,2,"The food it self is good but the service...it's soooo slow.  Even when it's a pick-up order. I called in a order and was told that it would be ready in 15 mins. once I arrived, I had to wait almost 20 mins to get my food. If it wasn't because I was told "" 5 more minutes"" or ""they are almost done making it"" I would of left. Too bad I won't be going back."
10/21/2018,5,"I can eat here again and again! Good amount of items on the menu and plenty of space in the dining area. Prices are very good, particularly the sushi combo and the sushi is very good. My son had a kids meal, teriyaki chicken and noodles. It came in a cute bento box and there was a ton of food for a kids meal. Can't wait to go back!"
10/17/2016,5,"heard very good things, decided to check it out. once you walk in there are the menus then you walk up to the cashier and place your order then they bring it to you.. VERY FAST! my food came out so fast i thought it would be cold or not good but it was sooo good and hot! the staff was friendly. everything is basically self serve. they have the soda machine with over 100 sodas, the forks, chopsticks, napkins, to go box were all there. there is also boba tea there that's interesting. so many different options as well. i would deff come back and recommend"
10/15/2016,5,Love this place. Food comes out so fast. Love the poke bowls the most. The bento box is pretty redic too! Yum yum yum.
10/11/2016,4,As my poke mission continues... kobachi sauce here rocks. Sushi will apparently NEVER be as fresh and melt in your mouth as in HI. They need to add more veg to bowl and fish is not abundant either but will do. Also if all these poke shops are gonna start popping up can somebody please add furikake to their recipe!!!
4/14/2017,5,"I remember how awesome this place was back when I was in college. So when I found out they had one in Davie, I had to try it out. The ambiance is really nice and laid back. The cashier was very nice and offered a complimentary water cup while I waited for my to go food. The food was just how I remembered. The spicy cream chicken was excellent.  I got the Mexican roll also and that was good too. It was very nostalgic being in this place as it reminded me of my college years ."
10/4/2016,4,So glad to have this place in soflo! The choices are awesome and the quantity is big for the price you pay.  Tried their milk teas twice...very disappointed but other than that a great place for food.
8/9/2018,1,So disappointed to discover they use MSG in most everything. Discovered this after eating. Then had to deal with MSG symptoms. Why use it? Most restaurants stopped years ago. Won't return as long as they continue using MSG.
10/1/2016,5,"YESSSSS!!!! My favorite restaurant from Orlando has finally come right across the street from me!!! Just opened and already super busy. Waited as while in line but once we ordered food came out pretty quickly from kitchen and sushi bar. Place looks great. Must have the chicken yellow Thai curry bento box and tuna salmon don bowl. And don't forget the best part..... BOBA TEA!!!! Lychee milk tea my favorite!!! Excellent food and excellent prices, I'm gonna spend a lot of money here!!!"
10/1/2016,4,First time here.  Food is delicious. Service was good. Took a long time to order. Long line on Saturday at 1330 hrs. Still very enjoyable.
3/18/2017,5,This place is delicious and the price is reasonable... the spicy tuna and salmon don is to die for.
11/23/2016,5,"I figured the food would be good but I was very surprised to find the food was AMAZING!!! I've paid a lot more for sushi and still not gotten this quality. I cannot wait to come back for more! Try the poke bowls, they were generous and yummy!"
11/9/2016,2,"Skip the green tea it has so much sweetener in it that it defeats the purpose of ordering green tea.  Then they bring the wrong bowl out and they bring the main course before the appetizer....really disorganized.....sushi is on par with what you get at Publix, nothing special.  Recommend just skipping this place. Better to just go to your neighborhood sushi place and have a respectable sit down meal."
1/13/2019,2,"I'm so sad to leave a bad review since this had been one of my favorite places to eat.  It used to be worth the hassle of traffic on University and the lack of parking but now that my last three trips here have resulted in less than stellar experiences I shall be discontinuing my patronage.  The 1st strike was when I placed a to go order.  I picked up the bag and drove all the way home only to find the order incomplete.  The 2nd strike, several weeks later, was when I arrived to find no sushi on the menu.  The 3rd and final strike was no salmon on the menu.  Each time it's an effort to get to the shopping center and an effort to find parking and when three consecutive trips yield less than pleasant experiences I have to draw the line.  Sorry, Bento.  It was good until it wasn't."
7/18/2018,4,I've been here a few times and it's always very busy. I usually let my daughter ior grandson order while I grab a table. It's a bit noisy at lunchtime. The food is so good it's always a delight to go there for lunch.
7/15/2018,4,Been here twice good food. Very quick. Get your own drink and silverware (plastic) service is lighting quick and polite.
12/30/2018,5,I come here every other week to get dose of poke and most of the time its good sometimes they have little mistakes here and there but staff is super cool and always fix it right away.
9/19/2016,5,"I first found out about Bento in Orlando, and loved it so when this location opened it was a must try! To start, the restaurant is clean and the staff is attentive and helpful in terms of answering questions related to the menu. I didn't think it was possible to love Bento more than I already did. I recommend the create your own poke bowl (see pictures). The  food is delicious, I am definitely coming back!"
12/5/2016,5,"I love! So fresh and so filling! But yet so healthy, I get the spicy salmon tuna don bowl with brown rice!"
10/30/2016,5,This is my new favorite place to eat any day of the week! I haven't had one thing I did not like. The TNT roll is my favorite sushi roll but you can never go wrong with a poke bowl! Their pork dumplings and spring rolls are good too!
7/16/2018,5,"I love this place. The sushi is awesome, the service is great, and the people are nice."
10/21/2016,3,"I've been there twice. The first time was so full, every table. The food and service was awesome. The second time, the place was empty, the service and food sucked. I asked for a highchair, was told ok. She never brought it. Asked for the manager, was told ok, then ignored again. The manager finally came after having to go to the counter to get him. He apologized and said he would remake the food, after 20 minutes, he brought part of it, and by then the kids had had enough, he packed it to go. I wasn't hungry from waiting so long and brought it home. When we opened it to eat, just like the one there, it wasn't close to as good as the first time, I forgot to say, same food was ordered, and some of the tuna was inedible."
10/7/2017,2,"Disappointed, food was worse than wal mart deli service was slow. My order sat ready for 5 minutes before they gave it to me"
