dates,reviews,comments
12/30/2016,4,"We went for Trivia night. First tie trivia night for me and first time to Bento. Their food was scrumptious. The fact that they bring out a bowl of edamame before you even have to ask is for me a reason to squeal in delight.Food was fairly priced and tasted good,our waitress was on point, and patient with our table that I am sure must have appeared like it was never going to figure out what they wanted to order. I enjoyed sampling some of their sushi and red curry. I personally feel the curry could have had a little more flavor. It seemed a bit bland but still enjoyable. I will definitively give them another go.The trivia Guy was a little hard to hear, but he made it a point to stop at the participating tables and repeat the questions. Kudos to him for rocking it."
6/20/2018,4,Made a quick stop for a meatless lunch. I opted for the bento fried rice with veggies and eggs and it did not disappoint. The rice arrive steaming with freshness and all I added was a little soy sauce and it really did not need it. The rice was delicious and the veggies were crispy but cooked. The only thing is the ac duct is exposed and the dust needs to be cleaned off. There is a chance that it could fall in to ones food other that that it was great
3/15/2018,4,"Quick service sushi at its best. Grab a menu and choose from create your own rice or noodle bowls, bento boxes and a variety of other items or flip it over and order some delicious sushi. Our family faves are the Florida roll and the Volcano special.  They also have a variety of boba teas and kid meals. Service is generally good."
10/17/2018,4,"Thanks to the Yelp Library event, I had a coupon for a free meal upgrade to use at Bento Cafe. It has been a while since I've been here, but the food and the location are the same since the last time I remember it. The only difference is that they are now connected with Mochi next door. I came in after work right before the dinner crowd, so there were not a lot of people here. The menu is simply laid out, with all the choices you could pick. I decided to try the Monogolian brown rice bowl with shrimp, along with a side of edamame. I was able to place my order quickly and sit down at the sushi bar while I waited for my meal to go. It took a little bit of waiting, but as soon as the food hit the counter between the kitchen and the dining room, they quickly put the food in the bag and gave it to me with a smile! When I opened my bag later for dinner, I was amazed to find that the edamame was still warm and buttery, and the rice bowl was warm as well. It had plenty of flavor and big pieces of shrimp in it. I was almost full by the time I finished the bowl! Everything was delicious, so I will be back soon with my other coupon, a free spring roll with purchase of entree."
8/14/2016,5,"We just love Bentos. The quality is boss. The price is low. Consistent service and food. My most unusual requests have been accommodated. The sake is really tasty. Noodle bowls: huge and delicious! Sauces are amazingSushi: the taste is on point. Portions are large. So so fresh, every time. Salads: giant and full of ingredients, not just lettuce and dressing. You'll get so much more than you expect!We've been at least 15 times so far but we'd live here if we could."
4/16/2016,2,"Sushi from the grocery store, with a pricier tag.  Not impressed, service slow, soup was salty, and sushi felt like it was sitting under a heater.Do not recommend unless feeding kids after a baseball game because the fast food feel was the only consistency."
10/8/2014,5,"This place was pretty neat. Its like a teenage hang out at sushi place. There were a lot of young hipsters. They play regular pop modern music. You ordered at the front and get a number , wait at the table for the food. The ordering system at the front was a little hectic because there are so much to choose from and feel like I'm being rush to order so I don't hold up the line. I had spicy tuna don . it was pretty yummy and fresh. I can't wait to go back and order more. But next time o really need to study the menu before I order. This will probably be my new faverate place for awhile. The servers were very young and not too attentive. But I don't have a problem with them. They are just kids. I think they have beer and wine but I'm not sure. I was too hungry to even think about"
1/13/2016,2,Went here recently with my daughter while we were shopping for some lunch. It was nicely decorated inside and clean. I was under the assumption that this was a more sit down type of restaurant but it seemed a little more fast paced and the quality was less than desired. The green tea was sweet...very sweet and in a plastic cup. The usual sushi place we go to we could have had quit a bit more for the price paid here. The sushi on my plate and 2 teas $30 a bit over priced for what you get. Not sure if I would give this place another go.
7/15/2016,3,"Bento isn't terrible it's just not something I'd drive out of my way for. Pretty average. I think Pei Wei's food is better.Pros:- Decent pricing- Good portion sizes- Udon noodles are good- Can order online- Good for groups- Lots of food options and ways to customize your food- Served fairly quickly- Service is good even though most of it is self-serviceCons:- Food is bland- Line can take forever to get through when placing an order.- No lids for drinks. Have to ask one of the servers to get a ""seal lid"" on your drink.- Inside is small and can make for a tough time to find a seat if packed."
10/16/2019,1,Ordered pad thai to go from here. There was black hair all in it. So gross! I have brown hair so it wasn't mine. Multiple pieces of black hair. I ordered pad thai not a bowl of hair. Waste of money since I couldn't eat it. Not going back. Use caution when eating here.
3/17/2019,4,"I absolutely love bentos! I love their boba tea, and I usually get their shrimp fried rice, and for the most part they get it right.. although sometimes the egg in the fried rice is burnt so the fried rice doesn't taste that great. But overall the people are super nice and the food is always fast no matter how busy they are."
12/17/2018,4,"My favorite spot for sushi or Chinese. I always try other Chinese or sushi places but they never compare. The spicy cream chicken is phenomenal and the sushi is always very fresh, tasty, and creative. Pretty cheap spot, you walk up and order at the counter then they bring to your table. Nice, clean place. I'm a regular here."
6/25/2016,5,"Undoubtedly, one of my favorite sushi places! The food is always fresh, always amazing, always quick to receive it. I've been plenty of times for lunch and dinner and it's definitely worth every dollar. The bento boxes are more than enough food and decently priced appetizers! Definitely an amazing place for a foodie!"
7/31/2016,4,"Fast casual dining style sushi & other Asian foods. Pretty good. I like the fast casual style & prices are fairly reasonable. This is our fall back place when we can't think of anywhere else to go. Service speed is ok but they don't bring all your food out at the same time, which is mildly annoying. Overall not bad but not great."
12/23/2013,3,"While the food is decent - very similar to a Pei Wei, Zen or Fire Bowl, it wasn't good enough to bring me back. The Szechwan was lacking the Szechwan flavors I love. The sushi was fresh and well prepared but didn't have much flavor. The ginger slices had no taste. The wasabi was almost appalling. The spicy eel sauce? Not spicy at all. I am almost convinced that no one makes it like I am used to eating it in Texas. Sad times for sure. Yet, the Szechwan search will continue. While I enjoyed the meal enough, what really ruined it was ordering sushi to go and waiting 30 minutes for it. It was not busy. All of the customers before us had left already. They asked me a few times if I was waiting for something, to which I smiled and repeated my order. Internally though, you know something has gone terribly wrong when the servers are asking you what you ordered. I was given a huge apologetic smile and two extra spicy eel sauces (.50 a piece) for my long wait. I would have preferred to just get a fortune cookie."
5/7/2018,5,So much fun. And yummy! Had a poke bowl with salmon and tuna. OMG so good! Service was fast and friendly.
10/26/2017,4,"This is one of my favorite fast food sushi spots.  They have the best dynamite roll.  The Lo Mein with the fried tofu is a good noodle fix, but a little heavy on the oil.  It is a small joint, but there is outdoor seating which is nice on a crisp day.  They offer at least one Gluten-Free meal, and they will try to create a gluten free roll for you."
12/3/2018,2,"Ordered a poke bowl with ""mixed greens"". Got a poke bowl with iceberg lettuce (the kind that comes in a bag with carrots). Bit overpriced for a bowl of mostly iceberg. If they had just given me a heads up, I would've changed my order."
2/20/2020,1,They forgot to put in my order once I placed it 30 minutes ago online. Horrible customer service as they admitted that it was there mistake. Rather go somewhere else!
5/14/2016,4,I had a California roll - it was really good. The Malibu milk tea was good also. My Daughter found a piece of plastic in her Spicy Udon soup. The Manager was super cool about it and handled the situation quickly and professionally. Will we be back? Heck yeah - you could tell that my Daughter's soup was the exception and my excellent sushi was the norm.
2/11/2019,3,"My family and I have been Bento fan/regulars since they opened the one at the Town Center. We were truly elated when they opened the second one at Tinseltown. Every time we go, it's always quite a treat for everything is consistently great. The service is excellent, the atmosphere is always cool, cleanliness never fails and of course, the food is to die for. Taste wise, presentation and portions never disappoint.Unfortunately and I can't believe that I'm actually sad about this.. we will probably  stop going there. YOU GUYS STOPPED SERVING SPIDER ROLLS! Spider roll in Japanese Restaurants is a must! I know people and friends who used to (back in the 90''s) not patronize Japanese cuisine because it's something foreign and different. But once they tasted spider roll, it opened their minds and got hooked.I just would like to thank Bento for all the years we enjoyed dining there. Our kids grew up learning to appreciate the different dishes. But without the spider roll, it's just not the same for me anymore.Goo"
8/24/2018,3,"The food here isn't anything spectacular, but I crave their spicy salmon don every now and then. So easy to call in my order and have a fast pick up time. The service here is pretty solid."
5/1/2016,5,Fantastic Asian style super fresh salad. Sauce is spicy but can be served aside. Highly recommend. Staff is friendly. Access to free lemon water. Great place.
9/19/2018,5,The sushi here is divine. Every time I have $3.25-$ 11.50 to spend after bills are paid this place is my first stop‼ their prices are decent and the food is delicious ‼‼‼ Staff are friendly as well
11/4/2018,4,Visited this place last night and absolutely loved the food. We ordered their signature fried rice bowl and pad thai which was level 3 spicy. Also ordered salmon spicy classic roll on the side and I wish I had some space for more food.Their service was pretty fast and staff was very friendly. We loved this place and will definitely visit again to try other things on their menu.
10/31/2019,4,Food is good but sometimes the wait time is unacceptable. I've been there maybe like 5 times with my husband and either his food takes forever to come out or he's done with his food by the time my dish comes out. This kinda kills the vibe. BUT the poke bowls are fresh and tasty and have never disappointed!
7/5/2019,2,"Location: Town center. This was our family favorite sushi place but the quality of both the service and food is deteriorating. Today the sushi for 2 people came out in one plate and no separate plates, no cookies for the kids, no ginger and no wasabi until we asked. No napkins; really!!!I have to ask for napkins, ginger and wasabi? This place needs a better manager."
6/17/2015,5,"This is our go-to place when we're at the towncenter. Awesome prices and awesome food. Sushi is on point and the bento boxes are delightful. Bulgogi Chicken is always tasty and it can be ordered to your preferred spice level. If you feel like indulging try the Spicy Cream Chicken or Shrimp! I'm a little disappointed they stopped the Boba Tea reward cards (after 8 punches you get the next one free) however if you still have any they will honor them. Regardless, that's not going to keep us away. We're addicted!It is a smaller establishment and seating is limited. It's a first-come, first-served concept. Therefore, if you have a large party I'd recommend going to their sister restaurant Bento Red on southside. Larger scale with the same great atomsphere."
7/28/2018,4,"Sushi rolls are amazing! This is one of my favorite spots to eat at in Jacksonville.  They have a large variety for sushi lovers and picky kids.  The only negative is its popularity makes for the line to go out the door.  Never the less, it didn't take long to reach the cashier."
1/29/2016,3,"Good variety of menu choices. Atmosphere screams fast food. Service is spotty as we have visited several times in 60 days. Four ppl in our most recent visit, the food was brought to our table 4 separate times! We wanted to eat together! Each dish came 10-12 mins apart! Really?"
8/1/2017,5,"We originally went to Bento Red (Tinseltown), but due to the 30 minute wait we made our way to Bento Blue (town center). This location is very small compared to the Tinseltown location, but it's still just as good. This location is a walk up and order, and grab a number location which is different from the other location. We walked up and ordered an orange chicken bowl, a dynamite roll, Philadelphia roll, and rainbow roll. We got our number, and made our drinks and looked for a seat. We found a booth and our food was out in a matter of minutes. The orange chicken is so good, I swear it never disappoints. It's always hot, and the chicken is always perfect. Our sushi rolls were also no disappointment. I am a sucker for sushi, so wherever I can find good sushi will always be a favorite for me. I have never had a bad experience with Bento, but I have never actually tried one of their Bento boxes. I guess I'll have to plan a day to go back so I can do that. Sushi date anyone?"
5/11/2017,4,"Sushi is always fresh and delicious. Only issue I ever had here was I ordered the edamame and it came with sugar instead of salt. So I went to the counter to let them know and someone at the register told me ""that's how it comes"". I've ordered it MANY times here and it's NEVER come with sugar............. but okay."
12/8/2019,5,"Attended a special event at the Tinseltown location on their back patio this week. The food was delicious and the service was extremely accommodating. If you want to plan a special event, I highly recommend using this location. The manager, Kevin Hardee, did an outstanding job to work with our group. From previous times, I know that their dumplings, Bento Boxes, and other menu items are yummy! BTW - their Thursday Trivia night is a blast! A good to location for friends and family!"
8/26/2017,5,"The staff kept things moving, the food is delivered promptly, and the quality and flavor is outstanding!!!   Our family loved it.  We will be back!"
4/3/2016,5,"This place is very good. They have a huge selection of sushi rolls, bento boxes, bubble teas, salads (with fish on them of course) etc. It is very casual, just order your food at the register, go find a seat and they will deliver it to you. I am particularly fond of the salmon don bowl. It's raw salmon, avocado, pickled seaweed, and cucumber slices on top of rice with a semi spicy sauce on top of it all. Yum!! It can get very busy here, especially at weekend lunch time. I find the best time to go is after the lunch rush. Very kid friendly, too."
10/22/2017,3,This restaurant is very cute. I love the staff and everything is always clean and the food always tastes fresh.  I haven't tried to sushi but I have tried a few different items and nothing ever tastes like it's suppose to. I ordered Green Curry recently and it taste like spicy hibachi.  I'll probably go back because it has the best boba in town but I am about to give up on the food.
11/10/2019,1,"Food came out late and at seperate times. Mine was cold. Asked to be heated or remade. No apology. Another 20 mins go by. Asked waitress how long, was ignored the first time. 2nd time I asked was told I dont know. I said can you check, no response. Asked for manager and got refund for my food only. Worst bento ever. The orlando locatoons were good. Not this one. No better than a fast food place with high priced food."
3/8/2018,4,"This was literally the best General Tso chicken ive ever had in my life. I went here on a friday for lunch and the place was packed. I knew the food was going to be good when I saw that. The prices are fair, especially for a restaurant at the Town Center."
11/10/2017,1,This is my first time here and this is not a very good experience. The line is really long and the cashier keep talking to their friends took like 10 to 15 for them to finish..... plz do something about it
5/13/2015,3,"Not bad, I was surprised how many sushi options there are in the area, but would consider this place in the future. More of a casual place than I was expecting; you order at the cashier and then leave your number on display for them to bring it out to you, so not full waiter service. They do have some outdoor seating which is nice, and are also connected to the yogurt place next door, so makes for a nice one stop shop. Sushi didn't blow me away, but wasn't expecting the world and they had a couple beers you could buy in a bottle, which was a nice option. They also had a small sushi bar, so was a strange mix of formal and not formal."
8/15/2019,1,This restaurant is filthy! I go here often and it looks worse every time. The food is pretty good but I wonder how clean the kitchen is since the rest of the place is absolutely disgusting. Sorry Bento I can't return to your dirty establishment anymore.. which breaks my heart since I loved this food.
8/8/2018,5,"I visit Bento Blue at the Towncenter at least once a week, often more. I have nothing bad to say about this wonderful place. The staff have made an effort to recognize me as I come in and are always kind and helpful. The create a poke bowl and build your own veggie roll are my two favorites. With the spicy cream chicken right behind! The prices are reasonable and the food always tastes fresh. Definitely try their spicy mayo sauce as it is one of my favorites I've had."
2/24/2013,3,"Not impressed by the food at all. It's not bad at all but I don't think I'll  likely say ""lets go to Bentos"" again. It does taste fresh and well seasoned tho. I was excited to go to this place based on the user photos,fell a bit short of my lofty expectations. It is forgettable. I didn't have sushi maybe I'll try that next."
1/23/2015,5,Bento has become my favorite new dinner spot. The prices aren't too sour and the food is very different from the other Asian restaurants in Jacksonville. The atmosphere of Bento Red and Blue is so contemporary and vibrant that I instantly feel cool upon walking in. Bento Blue is attached to the Mochi frozen yogurt bar which is very convenient if you're looking for a quick dessert after. Every time I go to bento I get either their Una Don or their Spicy Tuna Don which can be found on their raw menu. Definitely explore the menu though! There is no wrong choice!
1/25/2017,5,"Love. The place.   Great place before movie, Friday better go early.  Line is long on movie night"
1/24/2018,1,"Just order two soups for me and my wife after paid and waited for 10-15 minutes I was inform that the broth run out so they can't make what I ordered, I just upset because they should not make people wait and then just say sorry. Very disappointed of this location this is the second time this happen to us."
11/14/2014,4,"I've only been a few times but I really enjoyed it...the food is really great and the presentation is fantastic.The place is usually busy so sometimes you might have to wait in line to order at the register but usually it's not too bad...they have really delicious sushi rolls,rice bowls, appetizers and boba tea. I will say I find it unusual that they charge you 50 cents extra for a little thing of shrimp sauce...and also the last time I went they actually charged me wrong and I had to get a credit but everything worked out just fine and I will be back again!"
4/17/2017,4,Everything was delicious- the only downside is getting into Bento! They are so busy! I go as often as possible and every time I am at town center
5/23/2010,4,"I remember my boss asking me one morning, excitedly, if I had heard about Bento opening up at the Town Center. I smiled and nodded my head yes. And then proceeded to research what this Bento place was that she referred to. [You must understand pretending to know about everything your boss mentions, to your boss, even if you don't... right?]Well, found out it was a sushi joint and, me loving sushi, I immediately went to check the place out. Was I ever pleased. Bento is awesome!I love that they offer Noodle Bowls. Do you know how long I have been waiting for Jax to open a place that serves Noodle Bowls? Probably not, but it has been a while. While the Noodle Bowls are great [Shrimp Udon Noodle Soup Bowl is top choice!], they offer a lot of other great menu items to choose from. The Bento Boxes are very popular and include your choice of meat and preparation that is served with noodles, rice, ginger salad and Asian green beans. And lets not forget the Sushi. The sushi is ah-may-zing. It's really really good. I am salivating just thinking about it. Every day they have a special roll that they prepare and I suggest taking them up on it. MMMM. If you are at the Town Center doing some shopping this is a great place to hit up for lunch or dinner. Or, if you just want some good Pan Asian cuisine, its worth the trip even without the shopping!Team Bento!"
4/3/2018,5,"This is a definitely a go-to! It's tasty, quick, inexpensive and super clean. Try to go early because it gets crazy busy at lunch!"
11/4/2017,5,"Simply my favorite Sushi bar in Jacksonville. Good service, great food, affordable prices. Everything that students can dream of."
5/27/2019,1,"Poor service. Our family went to this Bento to eat at past 2 pm. Some empty tables. We ordered bento box, udon noodle soup, and chicken curry. Seated right away. Then food came. No soup spoon was given to us. When we asked for soup spoon , waitress said they ran out of soup spoon ; and no apologies. No plans of solving my issue. She just left our table. I went to the counter to speak to someone who looks like directing flow of food and got same  answer ""sorry we ran out of soup spoons"".  Really? How am I supposed to eat my lunch???? Then I was given a plastic small teaspoon to eat my soup. What a joke. To think the restaurant was not even full . Won't be back."
3/27/2015,4,"Tonight I came for sushi, simply because I'm in the mood for it tonight. I got a sushi combo box with the Tokyo Rose Roll and the Spicy Hotate Roll. My sister accompanied me and ordered Tofu Pad Thai. Which she said was ""pretty good"". My sushi was well prepared and the environment is nice. Personally I think that Sushi Combo Boxes are a better deal than a sushi buffet. You may pay the same but ultimately you get enough sushi that actually tastes like something. I really enjoyed my meal and night. Mochi is next door for quick and delicious dessert. Overall, this is a wonderful venue with delicious food and a great atmosphere. 4 stars"
8/16/2017,4,"This location is small compared to Bento Red which is down the street, so if it's busy seats will be limited. Other than that the food is good, they have plenty of dishes available. Majority of dishes can be modified so that they fit a vegan / vegetarian diet. I was nervous to try the tofu because it's usually a hit or miss but it was fantastic !"
5/30/2015,4,One of our go-to quick dinner spots. The sushi is always excellent. Their fried rice is one of my usual dishes. I tried their lo mein last night and it was so salty that I didn't even finish it. Always had a great meal besides last night. Usually packed. Nice indoor and outdoor seating. Friendly staff that keeps the place clean.The Mexican roll is amazing & worth ordering!
7/17/2015,4,"We really enjoyed this place. The fish tasted fresh and they give you a decent portion size considering the price is probably some of the cheapest sushi Iv experienced. We tried the yellow curry in the bento box and was good. Love that they have brown rice options. Also their sushi rice is good and to me that's what makes great sushi. If there was a bento by our home we would visit regularly. It does feel pretty ""chain"" restaurantish, because it is. The service was very nice and helped me choose which roll to get. Love that it was attached to Mochi for dessert!"
2/6/2015,4,"All the sushi is VERY FRESH.Smoked Salmon was beyond fresh/delicious. Lunch time is very loud and busy, but they do keep it pretty quick.So much so the presentation suffers a tad because its messy.Also pretty pricey for a fast casual dining place."
3/13/2018,5,"Kind staff + great food = good time for my friends & I! It's cafe style so we don't get all of our food together but anything that took too long, staff gave us a complimentary soup. My friend got clear and she said it was ""poppin'"". Will definitely be back"
8/27/2017,1,"This is the worst Asian food I have tried since I got in US. The curry bowl only has zucchini and carrot as veggie. The beef noodle soup tastes like the water left in the pot after cleaning. A bulgogi bowl doesn't taste like bulgogi, but have some sour taste. After we tried our food, I start to wonder why this place is packed......but most of other people ordered sushi, so I guess the sushi might not be like this..... Bento in GAINESVILLE is way more better."
4/13/2015,4,I like the quality but I don't like how they nickel and dime you on extras. I like the spicy tuna don and the special Mexican is amazing.
7/4/2010,4,A buddy of mine has traveled through out the country and insisted we go here for sushi.  He seems to think it is the freshest in town. I tried to debate with him on all the great sushi places in town and he wouldn't budge.  I have been converted now too!I got the Tuna Nigiri.  Two pieces of good size for $4.  To top it off I then ordered the Dynamite Roll (?).  The Salmon was still raw on the inside and the outside was fried just enough for crunch.  Perfection on a plate!  It was $9 and had 8 pieces instead of the normal six.  The decor is definitely Asian Modern with Blue and Black decor and stainless steel.  Makes you feel hip and with it even while wearing shorts and flip flops.
12/4/2017,5,$10 sushi box is my favorite! Saturday lunch can be a little crowded but outdoor seating makes for a nice catch-up with friends. Walking distance to many stores and connected to mochi for frozen yogurt.
11/4/2014,3,Quick place with OK food. Sushi Combo Box is the best deal. Ginger Salad and Miso Soup were not good. Sushi was good.
5/16/2015,5,Really good sushi and reasonable price! Love that you order at the counter and that they bring it to your table fast. I think the sushi is very good and I now crave their sushi often! If you love sushi then you won't regret trying this place!
1/15/2017,3,"This is our number one choice for fast food. Don't come here if you are looking for a great sushi place,  but it is good for a quick and inexpensive Japanese/Asian food fix."
6/2/2020,3,"myself and 2 other friends went to bentos we waited in line and ordered in line and we didn't know or see the sign where it said no cash and A guy name david was so rude about my friends and i not having a card and we went and someone offered to pay for us another lady with curly blonde hair in a pony tail she seemed very very bothered about someone paying for us The customer service was really bad except this one curly headed teenage guy with glasses and light-skin, food was good thought."
4/30/2017,5,Huge fan of the spicy salmon/tuna don bowl. I also love making my own. Pretty obsessed tbh
4/20/2019,4,Good bowls and very tasty. The sushi rolls are ok. The noodles are better with the bowls than the rice. The service is slow because the teens running the register have no sense of urgency. Overall good place to eat
6/9/2017,5,"Best sushi in town, best bowls as well. So much food for your money. I have never been disappointed. This is definitely my favorite restaurant here in Jacksonville."
6/11/2014,1,"I really wish that I could give ZERO stars...I have no idea how anyone makes it through a meal at this place. I ended up at Bento on a Sunday evening that happened to coincide with Mother's Day. My companion and I wanted something ""asian"" but all of the Thai restaurants were closed. I didn't want takeout Chinese, and I had heard good things about Bento.Simply put, I will NEVER take restaurant advice again from someone who can recommend Bento as a ""good choice"". I had a sinking feeling as soon as I walked in. Most of the customers were teenagers and younger children. The place was vaguely cool looking but the tables were left unbussed. Against our better judgement, we decided to order. I got something with tofu, companion got chicken katsu. We got spring rolls as an app. The first table that we tried to sit at was located under a leaky spot in the ceiling. I wasn't surprised. We were able to get a new table fairly quickly. The cool ""freestyle"" drink machine was dripping wet and the area around it was not very well maintained. To be fair though, the drink machine was clearly being used as entertainment by the kids, so there's that. My food was out before we even had time to get our drinks. That sounds like a good thing, until I tasted the food. Whoa nelly, I haven't had food that bad in years. The sauce that was on the tofu had so much ginger in it, it tasted like hand sanitizer. It was lukewarm and had been poured onto some equally lukewarm tofu that had clearly been microwaved at some point. The salad dressing suffered a similar fate. The rice was overcooked and unfortunate as well. The room-temperature noodles were edible. The whole thing was a disaster.The spring rolls were your standard frozen and reheated variety. They ended up being the best part of the meal, by a huge margin.While I sat there angrily with my horrific meal, my companion looked on with a rumbly tummy, as his food took an inordinate amount of time to show up. We had to remind the staff about it twice. When he finally got his food, he ate it with a sad look on his face. He was starving so he accepted it. He said that his food also tasted like hand sanitizer because of the amount of ginger in it.We were both very unhappy after that experience. In fact, our experience at Bento was so bad that it has become an in-joke between the two of us. That's not a good thing..."
7/29/2015,5,"Outstanding place. Listen, this isn't super high end sushi. But it's above decent, and at a really good price. It's very ""Americanized,"" and that's just fine by me. The combo box is a great bargain, and they have a huge selection to choose from. Really friendly service too. Get the shrimp sauce."
5/21/2019,4,Nice love this place and the pao pao chicken. So yummy yummy in my tummy tummy . Highly recommended this place. Plus they have frozen yogurt right beside it .
1/2/2014,5,"My friend put me on this place and I was addicted for like 3 weeks. I prob spent 100$ in that time. lol This is where I go to treat my self. Their Sushi BOMB!, their orange chick BOMB-digity and the Sweet sour chicken BOMB.org/mylife. Sorry for sounding so wack but this place is amazing and real chicken is used ..White meat not.. chicken pieces or what nots. lol"
11/29/2017,5,"My family and I were traveling over the holiday weekend. On Monday, we stopped for lunch on our way to Orlando. We eat at the Bento near our home fairly regularly, as had some expectations. The food and service were as awesome as always, however, my wife forgot her purse on the back of the chair as we left. She did not realize it was missing until we were arriving at our destination, 2 hours later. I just wanted to thank the team for not only finding it, but holding it for us to pick up the next day.  Thankfully, nothing was missing. What a great staff, professional and good natured.  Truly a great experience, considering the self imposed four-hour round trip.  We will definitely stop in again when we are in the area."
1/5/2014,2,"**Update:My past few visits to Bento have been let downs.  I feel like quality has taken a dive.  Boba balls in the tea were hard (not fresh - think refrigerated rice), salad in my bento box had minute dribble of dressing over dry rubbery lettuce.  Meat was tough.  sadface.  I'm pretty much done going back."
6/13/2017,3,Food is amazing and fast. Great place to stop for a quick bite of fresh sushi. Service needs some work. Food always arrives before my sake! They look well staffed but the floor is filthy and the line is long with plenty of people standing around to open one of the empty registers.
3/14/2017,4,Service was fast and their is military discount! 4 stars for sushi ! Didn't really enjoy the lo mein I tried... but would definitely come back for sushi
7/3/2014,4,I enjoy the tuna don here! It has become my go to choice for lunch. The salmon is also great.
2/16/2014,4,"After being a die-hard Bento fan for years going to the original Gainesville location during college, I was stoked to hear they had opened a Jacksonville location in the town center after I moved here.This is my go-to pick-up place for nights when I'm too tired to cook or just need a sushi fix. I've never had a bad experience here, and I've been here A LOT. The servers are always nice, even when they are slammed with customers. I tend to stick to the chicken pad thai rice bowl and a rotating selection of sushi for the side. Also, make sure to try the boba tea (I've tried tons of flavors and haven't been disappointed yet).You get really large portions of food for the price (I usually can't finish my rice bowls and save the rest for lunch the next day), and the sushi is always made fresh by the chefs right in front of you. I think the quality of food is phenomenal for the price; I've paid much more for lackluster Asian food at other restaurants. At Bento, you can expect to pay under $10 for pretty much everything on the menu, and the flavors are always spot-on.My biggest tip: if you don't like waiting in line, call ahead for a pick-up order and take it home to eat or out on the restaurant's patio.Soo happy to have Bento in Jacksonville! Once you try it, you'll be hooked."
6/5/2015,5,This place is awesome! It's a little different in the ordering and seating. Has the feel of fast food. But the sushi is first class. So far it's the best sushi I have had in Jax. The food is always good and consistent. Parking can be a little difficult at dinner time. There is always takeout too. -Clean-Friendly-good food-5 Stars!
2/19/2017,4,Food was delicious. Clean and beautifully decorated restaurant. Service was friendly and prompt. Love the sushi bar!
10/19/2016,5,"Love this place, always so good... service was fast and friendly. And the food tastes just great! Highly recommend it"
8/7/2015,4,"Bento at town center, take it for what it is. The sushi is pretty good and the bento boxes are great and will definitely fill your ever-expanding tummy with the large portion. The chicken Katsu is really good thin slices of fried white meat chicken with a crispy breading on the outside that even my American friend who has never eaten Asian food before agrees it's good. However, I would not recommend any noodle stir fry dish or boba drink. The noodles stir fry is a yellow glutinous noodle that does not taste that well in my opinion,  and the bobas don't taste like their intended flavor. Sushi and bento boxes you can't go wrong...service is always good too."
4/10/2016,4,"Really tasty! I've been here several times and have always been really happy with the food.  The take out can be a little slow, but it is usually worth the wait! Also, I always have leftovers."
8/22/2014,3,"Bento Cafe is our usual go-to place for a quick lunch when we are near Town Center area.  I usually order their chicken yellow curry bento, asking for them to add more spice (otherwise it's just really mild).  The yellow curry is not overly sweet, which is nice.  I've also tried a wide variety of their other dishes and sushi.  Bulgogi beef, pork chop noodle soup, for example, are also pretty good.It is a semi self service joint: you place your order at the counter, they give you a number stand, you grab your drink (if you ordered any) at the cool Coke machine, and then seat yourself to wait for server to bring you your food.  A few issues here and there, but a fairly consistent one especially when they are busy, is that food do not come out at the same time for the entire table.  Sometimes it is minor, a few min late, sometimes it's downright annoying (everyone else eat while you watch).  Sometimes I notice their yellow curry is not consistent.  A few times it is bland and other times it's stellar.  Nevertheless, it is a pretty good place for a quick lunch if going early or late to avoid the crowd."
3/11/2015,5,"One of my Jacksonville favorite places. The ambience and environment of this place is great. It's a casual, cool environment that leaves guests feeling comfortable. Can get loud just like any restaurant.The menu is large, but never went wrong ordering food here. My favorite without a doubt would probably have to be the sushi combo with the Mt. Fuji roll and always something different. 16 pieces of sushi for 10 bucks, along with little extras make it perfect. There was one week where I was there four days in a row with one day going twice in the same day. Never leave disappointed and always full."
10/21/2016,5,So yummy I can't wait to go back. I tried the shrimp pad Thai which was a big portion and made perfectly. The staff is nice and they are quick. Clean environment. Def recommend.
5/3/2015,4,"The sushi tastes very fresh, and the service is good. They have a pretty wide variety of choices. They also have some deals, so you can dine for under $11 if you get a sushi box, and it's a good amount of food. On the weekdays from 3-6 they have buy two rolls get one free. They also have also have rice bowls with meat and hibachi style food if you don't like sushi, but I only come for the sushi, although my friend liked the chicken he got when he came with me."
3/4/2014,5,Haters love to hate on this place.  I like the sushi and the noodle bowls.  Can't beat the location either.This place delivers through doorstep delivery.  We've done it several times when we were feeling lazy.  Sushi delivery is when you know Jacksonville isn't a hick town any longer.My miso soup today is full of tofu and very tasty.  I used to eat here back in my college days at UF in Gainesville.  I'm glad to see they are doing well as a business.  They are opening another location right down the street in Tinseltown.
2/3/2017,4,I had recently come back from a visit to VA where I had tried Pokéworks for the first time. It was so good and I was super bummed they aren't down here. So I was very happy to see that Bento Cafe had poké bowls! I got one with salmon and tuna and it really good. I just wish the rice had been a bit stickier.
6/21/2017,4,"This is a great food stop, and you can't go wrong coming here if you're in the area.  Even if you don't end up liking it, it's a great stop in jacksonville"
11/28/2014,3,"Waited in a long line to order. No drink pricing on the menu, I see why. Over price drinks. After sitting down and waiting for our food to find out the shrimp sauce cost extra. Really after spending $30 for lunch on my debit card I didn't have any cash for sauce. Needless to say I'm not impressed at all. The dynamite to roll was deep-fried it was good but it wasn't hot. The saukee was lukewarm I like mine hot."
